ID,Education,Marital_Status,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Age,lifetime_so_far_days,Promotion_#_campaign_accepted,#_children_at_home,Total_$_spend_last_2_years,Total_#_purchases
2285,Master,Engaged,36634.0,0,213.0,9.0,76.0,4.0,3.0,30.0,3,5,2,5,7,0,63,1659,0,1,335.0,15
2295,PhD,Engaged,62670.0,57,539.0,30.0,92.0,80.0,46.0,38.0,1,5,3,13,3,0,63,1409,0,1,825.0,22
1378,2n_Cycle,Engaged,50334.0,24,284.0,16.0,160.0,84.0,16.0,134.0,6,7,4,6,6,0,45,1602,0,1,694.0,23
2781,Graduation,Alone,72066.0,55,1003.0,34.0,536.0,134.0,51.0,34.0,1,4,6,6,2,0,36,1268,1,0,1792.0,17
1165,PhD,Alone,50729.0,62,239.0,13.0,143.0,45.0,4.0,52.0,9,6,2,7,6,0,59,1771,0,2,496.0,24
1404,Graduation,Engaged,34916.0,89,51.0,23.0,82.0,33.0,0.0,42.0,4,5,1,3,9,0,49,1672,0,2,231.0,13
6457,Graduation,Alone,64892.0,77,527.0,24.0,230.0,32.0,24.0,65.0,2,6,4,12,4,0,41,1293,0,1,902.0,24
2639,Graduation,Alone,43602.0,45,19.0,5.0,12.0,10.0,3.0,19.0,3,3,1,2,6,0,51,1168,0,2,68.0,9
8299,PhD,Alone,33996.0,46,40.0,2.0,15.0,8.0,0.0,6.0,1,1,1,3,4,0,28,1494,0,0,71.0,6
6437,2n_Cycle,Alone,41473.0,80,21.0,8.0,20.0,15.0,3.0,9.0,1,2,0,3,7,0,32,1637,0,1,76.0,6
6912,PhD,Engaged,63246.0,60,593.0,30.0,91.0,29.0,22.0,7.0,1,6,3,12,4,0,50,1575,0,2,772.0,22
7327,PhD,Engaged,36732.0,71,21.0,5.0,3.0,10.0,1.0,7.0,3,1,1,4,2,0,58,1444,0,2,47.0,9
5299,PhD,Engaged,69084.0,43,1181.0,107.0,199.0,39.0,30.0,30.0,2,7,3,13,8,0,47,1484,0,1,1586.0,25
4127,PhD,Engaged,77766.0,97,1004.0,59.0,265.0,115.0,59.0,27.0,2,11,10,11,6,0,50,1754,3,1,1529.0,34
8143,PhD,Alone,37929.0,49,202.0,2.0,46.0,3.0,2.0,10.0,2,4,2,5,7,0,32,1596,1,0,265.0,13
1964,Graduation,Engaged,86610.0,66,446.0,107.0,768.0,33.0,196.0,53.0,1,5,6,6,2,0,66,1678,0,0,1603.0,18
3690,Master,Engaged,80141.0,20,1184.0,102.0,673.0,52.0,40.0,40.0,1,7,4,10,6,0,31,1502,5,0,2091.0,22
3433,2n_Cycle,Engaged,72635.0,54,390.0,22.0,323.0,104.0,35.0,107.0,1,6,8,6,3,0,62,1742,1,0,981.0,21
3389,Graduation,Engaged,69016.0,61,726.0,53.0,363.0,123.0,107.0,161.0,4,8,9,13,5,0,47,1846,0,1,1533.0,34
4712,2n_Cycle,Engaged,20193.0,18,8.0,8.0,22.0,24.0,11.0,9.0,1,1,1,4,4,0,26,1840,0,0,82.0,7
1170,Graduation,Engaged,27573.0,45,50.0,15.0,110.0,39.0,15.0,15.0,4,5,1,4,8,0,42,1723,0,1,244.0,14
6347,Basic,Alone,15862.0,26,1.0,1.0,4.0,11.0,9.0,10.0,1,1,0,3,8,0,38,1629,0,1,36.0,5
4065,PhD,Engaged,49544.0,0,308.0,0.0,73.0,0.0,0.0,23.0,2,5,1,8,7,0,41,1471,0,1,404.0,16
8230,Graduation,Engaged,33228.0,28,22.0,2.0,31.0,7.0,4.0,5.0,1,2,0,3,7,0,37,1419,0,1,71.0,6
1215,Graduation,Engaged,70440.0,49,690.0,117.0,499.0,76.0,102.0,88.0,1,5,10,7,3,0,39,1585,1,0,1572.0,23
5939,Graduation,Engaged,38232.0,84,43.0,5.0,28.0,7.0,6.0,33.0,4,3,1,3,5,0,46,1425,0,2,122.0,11
2156,PhD,Engaged,22554.0,38,27.0,0.0,10.0,0.0,0.0,4.0,4,2,0,4,5,0,62,2102,0,2,41.0,10
7788,PhD,Engaged,23536.0,53,6.0,0.0,3.0,0.0,0.0,1.0,1,0,0,3,3,0,34,1346,0,1,10.0,4
10323,Graduation,Engaged,49413.0,88,205.0,7.0,41.0,3.0,2.0,46.0,2,4,2,5,5,0,65,1509,0,1,304.0,13
7947,Graduation,Engaged,42231.0,99,24.0,0.0,8.0,0.0,1.0,4.0,1,1,0,3,5,0,48,1358,0,2,37.0,5
1891,Master,Alone,78789.0,12,667.0,50.0,850.0,21.0,83.0,83.0,1,4,6,5,2,0,37,1952,6,0,1754.0,16
2570,Graduation,Engaged,56534.0,35,691.0,7.0,61.0,10.0,0.0,46.0,4,10,4,7,8,0,49,1603,2,1,815.0,25
9256,Graduation,Alone,58350.0,5,493.0,26.0,206.0,116.0,80.0,80.0,4,8,3,12,6,0,46,1716,0,1,1001.0,27
295,Graduation,Alone,81217.0,77,493.0,70.0,324.0,146.0,40.0,84.0,1,3,7,11,1,0,28,1607,0,0,1157.0,22
7397,Graduation,Alone,49090.0,45,494.0,5.0,82.0,7.0,0.0,100.0,3,7,2,9,7,0,66,1607,0,1,688.0,21
6349,Master,Alone,61787.0,71,621.0,73.0,414.0,78.0,48.0,85.0,1,8,4,6,5,0,30,1649,0,0,1319.0,19
10790,PhD,Engaged,18169.0,40,9.0,0.0,5.0,0.0,0.0,7.0,1,1,0,2,8,0,32,1757,0,1,21.0,4
10398,2n_Cycle,Alone,24336.0,82,1.0,6.0,2.0,8.0,2.0,12.0,1,1,0,2,7,0,36,1933,0,1,31.0,4
2431,Graduation,Engaged,18222.0,70,12.0,4.0,19.0,12.0,6.0,14.0,1,2,0,3,8,0,27,1807,0,0,67.0,6
550,Graduation,Alone,62335.0,87,243.0,131.0,217.0,85.0,6.0,26.0,2,3,3,13,2,0,65,1664,0,1,708.0,21
1890,2n_Cycle,Engaged,42033.0,95,11.0,1.0,4.0,2.0,0.0,7.0,1,1,0,2,7,0,46,1910,0,2,25.0,4
10742,PhD,Engaged,86580.0,72,532.0,21.0,127.0,26.0,20.0,20.0,0,4,2,5,1,0,34,1749,5,0,746.0,11
10356,PhD,Alone,41437.0,5,29.0,0.0,2.0,0.0,0.0,1.0,1,1,0,3,7,0,60,1907,0,2,32.0,5
4676,Master,Alone,73705.0,86,612.0,91.0,520.0,258.0,107.0,107.0,2,9,6,8,5,0,66,1319,0,2,1695.0,25
8852,Graduation,Engaged,61064.0,80,387.0,126.0,342.0,0.0,45.0,180.0,5,8,4,11,6,0,41,1929,0,1,1080.0,28
3565,Master,Engaged,38452.0,62,56.0,0.0,14.0,0.0,0.0,2.0,3,3,0,3,7,0,62,1353,0,2,72.0,9
5294,Graduation,Alone,18358.0,49,6.0,8.0,19.0,16.0,4.0,4.0,3,3,0,4,7,0,28,1483,0,1,57.0,10
1958,PhD,Engaged,55012.0,85,582.0,0.0,65.0,0.0,0.0,13.0,6,8,2,9,5,0,44,1362,0,1,660.0,25
7349,Basic,Engaged,9722.0,7,6.0,17.0,16.0,6.0,16.0,42.0,4,3,1,3,8,0,44,2132,6,1,103.0,11
8799,PhD,Engaged,38175.0,6,70.0,6.0,69.0,2.0,3.0,3.0,3,3,1,4,7,0,33,1541,0,1,153.0,11
1351,Master,Engaged,58656.0,25,962.0,12.0,194.0,16.0,24.0,12.0,4,7,8,13,6,0,61,1909,5,1,1220.0,32
1045,Graduation,Engaged,52117.0,55,112.0,10.0,107.0,30.0,0.0,20.0,2,5,2,4,7,0,52,1944,0,1,279.0,13
7732,Graduation,Engaged,64813.0,81,293.0,0.0,124.0,179.0,97.0,52.0,1,7,2,10,5,0,39,1410,0,1,745.0,20
8070,PhD,Engaged,54222.0,98,199.0,12.0,31.0,3.0,12.0,7.0,1,3,3,5,3,0,44,1439,0,1,264.0,12
477,Graduation,Engaged,83512.0,31,1060.0,61.0,835.0,80.0,20.0,101.0,1,4,7,10,1,0,31,1274,1,0,2157.0,22
7832,Master,Engaged,77520.0,30,940.0,44.0,396.0,0.0,88.0,58.0,1,8,7,7,4,0,58,1567,1,1,1526.0,23
2202,Graduation,Engaged,41154.0,98,44.0,2.0,11.0,2.0,3.0,7.0,1,1,0,4,5,0,39,1560,0,1,69.0,6
7396,Graduation,Engaged,80398.0,92,342.0,51.0,936.0,207.0,35.0,26.0,1,5,8,12,3,0,51,1888,5,0,1597.0,26
4055,Basic,Alone,18746.0,41,2.0,10.0,11.0,12.0,9.0,20.0,2,3,0,3,6,0,25,1293,0,1,64.0,8
10340,Graduation,Engaged,35196.0,68,75.0,12.0,141.0,43.0,39.0,187.0,6,6,1,5,8,0,33,1855,0,1,497.0,18
10091,Graduation,Alone,60230.0,78,520.0,20.0,367.0,39.0,81.0,40.0,2,6,3,6,5,0,61,1667,0,1,1067.0,17
7629,Graduation,Engaged,22108.0,46,5.0,3.0,9.0,6.0,2.0,6.0,2,2,0,3,7,0,40,1225,0,2,31.0,7
10640,Graduation,Engaged,44392.0,71,87.0,5.0,71.0,7.0,12.0,29.0,5,4,1,4,7,0,43,1678,0,2,211.0,14
3498,PhD,Engaged,55424.0,6,462.0,61.0,184.0,10.0,53.0,107.0,4,7,5,9,6,0,41,1843,3,1,877.0,25
6742,Graduation,Engaged,17688.0,82,2.0,2.0,1.0,3.0,1.0,2.0,1,1,0,2,8,1,38,1794,0,1,11.0,4
1172,PhD,Engaged,92491.0,71,979.0,44.0,935.0,29.0,25.0,22.0,1,7,5,12,3,0,34,1802,1,0,2034.0,25
569,Graduation,Alone,90273.0,32,704.0,129.0,853.0,120.0,74.0,111.0,1,5,6,7,2,0,26,1459,1,0,1991.0,19
4686,PhD,Alone,82571.0,28,861.0,31.0,558.0,62.0,95.0,79.0,0,6,5,13,2,0,55,1407,5,0,1686.0,24
1381,PhD,Alone,38513.0,20,172.0,3.0,115.0,16.0,0.0,18.0,5,6,1,5,8,0,35,1414,6,1,324.0,17
2634,Master,Alone,16653.0,10,5.0,7.0,31.0,15.0,4.0,7.0,3,2,1,3,6,0,38,1334,6,1,69.0,9
10905,Graduation,Engaged,42586.0,7,194.0,2.0,56.0,0.0,0.0,0.0,5,4,1,6,8,0,62,1870,6,2,252.0,16
1744,Basic,Alone,23529.0,67,9.0,7.0,13.0,3.0,2.0,20.0,1,1,1,2,6,0,52,1625,0,1,54.0,5
1000,Master,Engaged,74881.0,48,505.0,72.0,270.0,36.0,27.0,54.0,4,9,2,12,5,0,56,1592,0,2,964.0,27
3828,Graduation,Engaged,71107.0,61,533.0,10.0,217.0,198.0,174.0,195.0,2,7,6,13,4,0,66,1759,0,1,1327.0,28
8605,PhD,Engaged,46910.0,36,48.0,0.0,14.0,0.0,0.0,6.0,2,2,0,3,6,0,53,1360,0,2,68.0,7
10304,Graduation,Engaged,18690.0,77,6.0,1.0,7.0,23.0,4.0,19.0,1,1,1,2,8,0,58,1810,0,0,60.0,5
4351,Graduation,Alone,37244.0,90,18.0,2.0,10.0,0.0,0.0,25.0,1,1,1,2,7,0,62,1690,3,2,55.0,5
10129,Graduation,Engaged,82427.0,35,482.0,147.0,509.0,104.0,107.0,107.0,1,3,5,12,1,0,51,1105,5,0,1456.0,21
2499,2n_Cycle,Alone,75342.0,38,204.0,97.0,97.0,21.0,118.0,26.0,1,5,2,10,4,0,59,1651,0,1,563.0,18
10092,Graduation,Alone,70044.0,46,1073.0,0.0,250.0,153.0,14.0,14.0,4,7,10,5,5,0,63,1758,0,1,1504.0,26
7500,Graduation,Alone,79146.0,33,245.0,16.0,223.0,21.0,43.0,16.0,2,8,1,8,6,0,50,1328,0,2,564.0,19
5796,Graduation,Engaged,77437.0,70,560.0,21.0,442.0,29.0,44.0,29.0,1,4,5,13,1,0,54,1477,5,0,1125.0,23
10556,Graduation,Engaged,54984.0,51,173.0,13.0,131.0,32.0,3.0,6.0,4,6,1,6,7,0,58,1298,1,1,358.0,17
1064,PhD,Engaged,42403.0,18,22.0,1.0,11.0,0.0,5.0,3.0,1,1,0,3,8,0,46,1491,0,1,42.0,5
48,Graduation,Engaged,55761.0,97,136.0,1.0,12.0,0.0,3.0,32.0,2,4,1,3,6,0,53,1328,4,1,184.0,10
7610,Graduation,Engaged,37292.0,32,275.0,0.0,86.0,10.0,23.0,66.0,5,6,3,5,8,0,34,1699,0,1,460.0,19
263,PhD,Alone,45576.0,9,56.0,19.0,29.0,2.0,14.0,25.0,1,3,1,3,8,0,72,1294,6,0,145.0,8
10814,Graduation,Engaged,70321.0,6,303.0,23.0,751.0,82.0,26.0,191.0,1,6,5,13,4,0,70,1791,6,0,1376.0,25
9710,PhD,Alone,58086.0,80,708.0,7.0,62.0,0.0,0.0,15.0,2,11,3,7,8,0,48,1787,0,1,792.0,23
9292,Graduation,Engaged,81795.0,74,324.0,132.0,693.0,27.0,118.0,88.0,1,4,11,7,2,0,65,1873,0,0,1382.0,23
10250,Basic,Engaged,28389.0,49,1.0,5.0,3.0,7.0,4.0,8.0,1,1,0,2,7,0,70,1848,0,0,28.0,4
7881,Master,Engaged,66835.0,21,620.0,26.0,195.0,34.0,17.0,141.0,1,6,4,13,2,0,71,1536,0,0,1033.0,24
5847,Graduation,Alone,69901.0,95,312.0,21.0,206.0,102.0,92.0,149.0,3,7,3,10,5,0,48,1658,0,1,882.0,23
737,PhD,Engaged,80360.0,56,1493.0,86.0,454.0,112.0,43.0,43.0,2,4,4,5,2,0,68,1745,1,0,2231.0,15
3571,PhD,Engaged,63342.0,48,918.0,21.0,118.0,13.0,10.0,21.0,3,8,3,5,6,0,56,1883,4,1,1101.0,19
7807,Graduation,Engaged,44989.0,26,98.0,0.0,106.0,49.0,10.0,106.0,5,5,1,5,6,0,43,1829,0,1,369.0,16
3878,2n_Cycle,Alone,31859.0,3,3.0,4.0,7.0,15.0,8.0,11.0,1,1,0,3,7,0,37,1384,0,1,48.0,5
5092,PhD,Alone,51569.0,39,380.0,0.0,47.0,6.0,0.0,34.0,4,7,1,7,8,0,68,1471,4,1,467.0,19
2154,Graduation,Alone,30372.0,33,15.0,0.0,12.0,7.0,3.0,7.0,3,2,0,3,7,0,46,1813,0,2,44.0,8
5394,Basic,Alone,16014.0,42,3.0,9.0,4.0,7.0,8.0,7.0,4,1,1,4,3,0,38,1731,0,2,38.0,10
3798,Graduation,Engaged,41120.0,80,24.0,2.0,23.0,0.0,8.0,24.0,3,2,1,3,6,0,49,1645,0,2,81.0,9
3524,Master,Alone,39763.0,9,80.0,1.0,60.0,4.0,6.0,16.0,2,5,1,2,9,0,46,1709,6,1,167.0,10
5247,PhD,Engaged,38725.0,52,31.0,0.0,6.0,2.0,1.0,5.0,2,1,0,4,4,0,62,1164,0,2,45.0,7
5883,Graduation,Engaged,77981.0,78,138.0,120.0,204.0,16.0,126.0,60.0,3,7,4,7,5,0,45,1661,0,1,664.0,21
2118,2n_Cycle,Engaged,62905.0,68,166.0,75.0,96.0,119.0,107.0,59.0,3,7,2,8,4,0,53,1525,0,1,622.0,20
8812,2n_Cycle,Alone,13533.0,45,12.0,3.0,8.0,8.0,0.0,17.0,2,2,0,3,7,0,38,1531,0,1,48.0,7
6616,Graduation,Engaged,59481.0,47,178.0,3.0,85.0,71.0,66.0,58.0,2,3,3,8,2,0,42,1511,0,1,461.0,16
2797,Graduation,Engaged,72117.0,34,707.0,20.0,171.0,65.0,60.0,50.0,1,9,7,9,5,0,40,1575,0,1,1073.0,26
4328,2n_Cycle,Engaged,21955.0,81,5.0,1.0,7.0,17.0,14.0,11.0,2,2,1,3,6,0,31,1617,0,1,55.0,8
9167,Graduation,Engaged,67131.0,72,465.0,71.0,250.0,93.0,35.0,62.0,3,9,2,12,6,0,61,1722,0,1,976.0,26
10560,PhD,Alone,36802.0,23,16.0,1.0,2.0,0.0,0.0,1.0,1,1,0,3,5,0,37,1275,0,1,20.0,5
2631,Graduation,Engaged,71853.0,29,358.0,108.0,413.0,141.0,97.0,32.0,1,2,8,6,1,0,35,1590,0,0,1149.0,17
8312,Basic,Engaged,28249.0,80,1.0,9.0,7.0,2.0,14.0,10.0,1,2,0,3,6,0,56,1276,0,0,43.0,6
5534,Master,Engaged,47808.0,30,123.0,1.0,26.0,2.0,0.0,72.0,2,3,2,3,7,0,42,1514,3,1,224.0,10
5093,PhD,Alone,25509.0,15,40.0,3.0,30.0,10.0,7.0,11.0,3,3,0,3,9,0,43,1911,6,1,101.0,9
7592,PhD,Engaged,51012.0,86,102.0,9.0,63.0,2.0,9.0,24.0,1,4,1,4,6,0,71,1699,0,0,209.0,10
8895,Graduation,Alone,70596.0,68,347.0,44.0,534.0,17.0,0.0,26.0,1,3,5,12,2,0,32,2042,0,0,968.0,21
8584,PhD,Engaged,85431.0,54,376.0,53.0,462.0,168.0,53.0,53.0,1,2,7,7,0,0,65,1589,0,0,1165.0,17
2694,Graduation,Engaged,42664.0,44,21.0,0.0,3.0,0.0,0.0,0.0,1,1,0,3,6,0,50,1365,0,1,24.0,5
8910,Graduation,Engaged,42586.0,7,194.0,2.0,56.0,0.0,0.0,0.0,5,4,1,6,8,0,62,1870,6,2,252.0,16
7433,Graduation,Alone,29760.0,87,64.0,4.0,68.0,7.0,5.0,17.0,4,3,1,4,8,0,32,1931,0,1,165.0,12
164,PhD,Engaged,28973.0,59,206.0,0.0,46.0,3.0,2.0,12.0,2,5,1,5,8,0,40,1886,0,0,269.0,13
10477,PhD,Engaged,39435.0,16,71.0,0.0,18.0,0.0,0.0,13.0,1,3,1,2,7,0,44,1648,0,1,102.0,7
2681,2n_Cycle,Engaged,65370.0,1,71.0,22.0,112.0,138.0,89.0,29.0,1,2,3,13,1,0,33,1799,0,0,461.0,19
5150,Basic,Alone,20194.0,64,0.0,4.0,7.0,11.0,10.0,15.0,2,2,0,3,6,0,38,1821,0,1,47.0,7
5283,PhD,Alone,42473.0,72,93.0,1.0,21.0,0.0,4.0,25.0,3,2,1,4,5,0,41,1394,0,2,144.0,10
9645,Graduation,Engaged,64590.0,98,920.0,138.0,168.0,36.0,46.0,30.0,1,9,4,10,6,0,49,1885,0,0,1338.0,24
10678,Graduation,Engaged,71232.0,91,653.0,17.0,170.0,34.0,26.0,17.0,2,11,2,10,7,0,58,1475,0,1,917.0,25
7261,Graduation,Engaged,34600.0,8,199.0,33.0,60.0,8.0,3.0,15.0,5,5,2,5,8,0,46,1806,6,2,318.0,17
9648,Graduation,Alone,46904.0,20,153.0,4.0,56.0,0.0,9.0,31.0,4,5,1,4,8,0,50,2102,0,2,253.0,14
2870,Graduation,Engaged,49094.0,6,376.0,0.0,38.0,11.0,8.0,69.0,5,6,3,6,6,0,44,1908,0,1,502.0,20
8008,Graduation,Engaged,36075.0,54,46.0,0.0,30.0,12.0,1.0,30.0,1,2,0,4,6,0,34,1552,0,1,119.0,7
1513,2n_Cycle,Engaged,60839.0,72,600.0,21.0,128.0,223.0,150.0,128.0,13,2,2,12,8,0,38,1932,0,2,1250.0,29
6173,Graduation,Engaged,77298.0,46,425.0,115.0,292.0,23.0,35.0,79.0,1,6,6,11,3,0,38,1765,0,1,969.0,24
1419,Graduation,Engaged,34026.0,11,18.0,6.0,15.0,12.0,8.0,17.0,3,2,1,3,5,0,67,1679,0,2,76.0,9
9150,PhD,Alone,48918.0,21,52.0,0.0,9.0,0.0,0.0,1.0,2,1,0,4,4,0,54,1104,0,2,62.0,7
7960,2n_Cycle,Engaged,82122.0,89,734.0,22.0,350.0,151.0,25.0,100.0,1,3,9,13,1,0,55,1580,5,0,1382.0,26
1250,Graduation,Alone,37697.0,82,34.0,6.0,21.0,11.0,4.0,8.0,1,2,1,3,6,0,41,1259,0,1,84.0,7
9905,Graduation,Engaged,34074.0,69,135.0,1.0,41.0,10.0,1.0,67.0,5,3,3,3,6,0,65,1613,3,2,255.0,14
10691,Master,Engaged,28520.0,55,11.0,0.0,10.0,0.0,2.0,20.0,1,1,1,2,6,0,57,1642,0,2,43.0,5
7002,Graduation,Alone,62535.0,13,163.0,48.0,90.0,0.0,45.0,52.0,1,3,2,8,3,0,62,1738,0,1,398.0,14
2952,Master,Alone,36273.0,80,29.0,3.0,30.0,3.0,2.0,9.0,2,3,0,3,6,0,40,1336,0,1,76.0,8
8439,Graduation,Engaged,63404.0,97,734.0,26.0,70.0,11.0,44.0,17.0,2,6,3,4,4,0,53,1285,1,2,902.0,15
762,2n_Cycle,Engaged,75774.0,27,340.0,21.0,134.0,258.0,14.0,56.0,1,7,5,8,4,0,36,1406,0,1,823.0,21
2831,Graduation,Engaged,78416.0,99,453.0,38.0,279.0,188.0,38.0,183.0,2,7,7,10,3,0,41,1264,0,1,1179.0,26
6977,Graduation,Engaged,75702.0,87,1073.0,0.0,629.0,145.0,37.0,37.0,1,10,5,13,6,0,43,1885,5,1,1921.0,29
6289,Master,Engaged,59385.0,85,135.0,0.0,10.0,0.0,4.0,36.0,2,3,1,4,5,0,66,1689,0,2,185.0,10
4168,Graduation,Alone,37070.0,30,231.0,7.0,137.0,4.0,15.0,39.0,9,5,1,8,7,0,51,1728,6,2,433.0,23
8397,Graduation,Engaged,44689.0,82,18.0,0.0,5.0,0.0,0.0,11.0,2,1,1,2,7,0,66,1168,3,2,34.0,6
9284,Graduation,Engaged,53977.0,21,620.0,16.0,165.0,0.0,24.0,82.0,5,5,5,12,5,0,59,1589,0,1,907.0,27
6237,PhD,Alone,7144.0,92,81.0,4.0,33.0,5.0,2.0,291.0,0,23,1,1,0,0,51,1614,0,2,416.0,25
3130,Graduation,Alone,18701.0,95,12.0,4.0,2.0,10.0,6.0,10.0,4,2,0,4,5,0,53,1711,0,2,44.0,10
1619,Graduation,Engaged,90369.0,2,292.0,51.0,981.0,224.0,23.0,17.0,1,4,6,6,1,0,61,1324,6,0,1588.0,17
1990,PhD,Alone,63159.0,74,965.0,34.0,586.0,89.0,86.0,37.0,1,3,5,8,3,0,43,2041,3,0,1797.0,17
5513,Graduation,Engaged,37758.0,49,27.0,2.0,10.0,0.0,0.0,1.0,2,1,0,3,8,0,51,2072,0,2,40.0,6
269,PhD,Alone,46757.0,71,777.0,30.0,163.0,0.0,51.0,122.0,6,4,4,7,9,0,54,1852,0,1,1143.0,21
8093,Master,Engaged,79734.0,72,572.0,8.0,232.0,23.0,62.0,17.0,1,4,3,6,1,0,48,1263,1,0,914.0,14
10513,Graduation,Engaged,63207.0,68,438.0,169.0,565.0,91.0,169.0,70.0,1,2,3,6,7,0,25,1787,1,0,1502.0,12
10177,Graduation,Alone,72071.0,4,531.0,69.0,300.0,150.0,138.0,150.0,3,5,4,8,2,0,63,1762,0,1,1338.0,20
2549,PhD,Engaged,21840.0,80,17.0,0.0,9.0,0.0,0.0,1.0,1,1,0,3,9,0,34,1605,0,1,27.0,5
5782,2n_Cycle,Engaged,58582.0,15,402.0,35.0,106.0,101.0,77.0,42.0,2,9,2,9,5,0,35,1536,4,1,763.0,22
10057,Graduation,Alone,72282.0,70,503.0,27.0,419.0,90.0,139.0,153.0,1,5,7,9,7,0,66,1607,6,0,1331.0,22
10307,Graduation,Engaged,50387.0,91,369.0,9.0,87.0,12.0,14.0,34.0,3,6,2,8,5,0,61,1564,0,2,525.0,19
8566,PhD,Engaged,32583.0,10,5.0,0.0,3.0,0.0,0.0,1.0,1,1,0,2,7,0,56,1276,0,2,9.0,4
2415,Graduation,Engaged,62568.0,99,362.0,17.0,398.0,80.0,35.0,61.0,3,5,3,5,4,0,55,1257,1,1,953.0,16
5684,Master,Alone,44635.0,25,56.0,0.0,9.0,0.0,0.0,3.0,2,2,0,3,7,0,46,1493,0,2,68.0,7
8334,Master,Alone,33316.0,34,79.0,1.0,31.0,4.0,4.0,12.0,3,2,1,4,6,0,46,1707,0,2,131.0,10
9166,Graduation,Engaged,63967.0,57,387.0,84.0,141.0,73.0,35.0,162.0,3,4,4,12,2,0,49,1556,0,1,882.0,23
1440,2n_Cycle,Engaged,52513.0,84,367.0,17.0,241.0,104.0,188.0,232.0,2,9,5,9,7,0,39,2073,0,0,1149.0,25
78,Graduation,Engaged,25293.0,51,15.0,0.0,11.0,0.0,2.0,9.0,1,1,1,2,8,0,48,1549,0,1,37.0,5
5441,PhD,Alone,54111.0,97,267.0,6.0,54.0,8.0,3.0,50.0,2,5,2,6,5,0,52,1570,0,1,388.0,15
5302,Graduation,Engaged,78394.0,13,298.0,27.0,697.0,216.0,24.0,166.0,1,4,6,5,2,0,31,1761,6,0,1428.0,16
4687,Master,Engaged,80739.0,92,674.0,92.0,736.0,39.0,0.0,92.0,1,3,11,9,1,0,59,1664,0,0,1633.0,24
1087,Master,Engaged,22669.0,30,16.0,14.0,36.0,37.0,22.0,48.0,3,4,1,2,9,0,42,1665,6,1,173.0,10
6859,Graduation,Alone,29236.0,30,37.0,4.0,24.0,16.0,9.0,9.0,2,4,0,3,9,0,30,1585,0,1,99.0,9
9860,Graduation,Engaged,44911.0,11,159.0,0.0,22.0,2.0,1.0,31.0,3,4,1,4,7,0,58,1733,0,1,215.0,12
7129,PhD,Engaged,54693.0,72,686.0,17.0,142.0,23.0,26.0,35.0,8,6,4,13,6,0,55,1759,0,1,929.0,31
5866,Graduation,Engaged,48186.0,39,97.0,3.0,66.0,12.0,7.0,34.0,3,4,1,4,7,0,43,1363,0,1,219.0,12
10521,Graduation,Engaged,54809.0,0,63.0,6.0,57.0,13.0,13.0,22.0,4,2,1,5,4,0,40,1494,6,2,174.0,12
7393,Graduation,Engaged,41580.0,15,56.0,5.0,24.0,4.0,0.0,3.0,3,2,1,3,5,0,39,1887,0,2,92.0,9
7849,PhD,Engaged,80336.0,12,209.0,19.0,456.0,160.0,142.0,66.0,1,2,9,13,1,0,47,1555,0,0,1052.0,25
332,Graduation,Engaged,47743.0,56,198.0,2.0,43.0,0.0,12.0,20.0,3,4,1,6,6,0,60,1726,4,1,275.0,14
9847,2n_Cycle,Engaged,62972.0,39,313.0,15.0,47.0,20.0,0.0,192.0,2,7,4,3,6,0,62,2105,0,1,587.0,16
531,PhD,Alone,57333.0,55,941.0,14.0,397.0,76.0,58.0,176.0,11,8,5,9,6,0,63,1907,6,1,1662.0,33
9576,PhD,Engaged,32313.0,60,86.0,4.0,56.0,2.0,4.0,7.0,3,4,0,4,9,0,35,1501,0,1,159.0,11
6906,Master,Alone,84953.0,73,167.0,48.0,602.0,63.0,72.0,72.0,1,3,10,4,2,0,64,1742,1,0,1024.0,18
7419,Master,Alone,27071.0,90,8.0,3.0,19.0,0.0,2.0,3.0,2,2,0,3,6,0,49,1329,0,1,35.0,7
3170,Master,Engaged,68148.0,86,389.0,66.0,408.0,37.0,57.0,85.0,1,4,4,6,2,0,60,1564,0,0,1042.0,15
8527,Master,Engaged,65735.0,37,239.0,7.0,119.0,4.0,15.0,11.0,5,6,2,6,7,0,52,1614,0,2,395.0,19
7872,PhD,Engaged,86836.0,7,179.0,21.0,273.0,0.0,21.0,63.0,1,6,10,6,5,0,42,1829,1,0,557.0,23
9931,PhD,Engaged,4023.0,29,5.0,0.0,1.0,1.0,1.0,1.0,15,0,0,0,19,0,54,1268,0,2,9.0,15
10595,Graduation,Engaged,30093.0,19,2.0,6.0,28.0,13.0,4.0,16.0,1,2,0,3,7,0,27,1588,0,0,69.0,6
4609,PhD,Engaged,57705.0,14,383.0,0.0,53.0,6.0,4.0,40.0,3,8,1,6,6,0,51,1137,0,1,486.0,18
5010,Graduation,Alone,25008.0,72,2.0,8.0,8.0,6.0,1.0,9.0,2,1,0,3,8,0,29,1409,0,1,34.0,6
4427,2n_Cycle,Alone,83257.0,56,536.0,27.0,590.0,38.0,107.0,67.0,1,5,10,12,6,1,22,1911,3,0,1365.0,28
